data,timeStamp
14,10/7/2021 0:42:31
14.8,10/7/2021 0:42:34
14.2,10/7/2021 0:42:36
13.7,10/7/2021 0:42:37
13.5,10/7/2021 0:42:39
14.4,10/7/2021 0:42:45
15.15,10/7/2021 0:42:45
13,10/7/2021 0:42:45
13.9,10/7/2021 0:42:53
15.07,10/7/2021 0:42:55
13.5,10/7/2021 0:42:57
13,10/7/2021 0:42:58
13.7,10/7/2021 0:42:59
14.1,10/7/2021 0:43:07
13.5,10/7/2021 0:43:07
13.9,10/7/2021 0:43:13
15.15,10/7/2021 0:43:19
13.2,10/7/2021 0:43:19
13.4,10/7/2021 0:43:19
13.6,10/7/2021 0:43:21
15.62,10/7/2021 0:43:25
13.9,10/7/2021 0:43:27
14.99,10/7/2021 0:43:31
13,10/7/2021 0:43:32
13.8,10/7/2021 0:43:35
15.21,10/7/2021 0:43:37
13.7,10/7/2021 0:43:40
12.4,10/7/2021 0:43:41
13.2,10/7/2021 0:43:42
14.74,10/7/2021 0:43:43
13.4,10/7/2021 0:43:49
15.66,10/7/2021 0:43:50
13.6,10/7/2021 0:43:55
13.4,10/7/2021 0:43:55
15.82,10/7/2021 0:43:56
13.4,10/7/2021 0:44:01
13.7,10/7/2021 0:44:02
13.6,10/7/2021 0:44:03
14.54,10/7/2021 0:44:03
13.4,10/7/2021 0:44:09
15.65,10/7/2021 0:44:09
15.5,10/7/2021 0:44:15
13.1,10/7/2021 0:44:17
13.3,10/7/2021 0:44:18
14.35,10/7/2021 0:44:22
13.8,10/7/2021 0:44:23
13.6,10/7/2021 0:44:23
12.8,10/7/2021 0:44:25
12.9,10/7/2021 0:44:31
15.21,10/7/2021 0:44:31
13.6,10/7/2021 0:44:37
14.7,10/7/2021 0:44:37
14.87,10/7/2021 0:44:43
13.9,10/7/2021 0:44:44
13.9,10/7/2021 0:44:45
13.6,10/7/2021 0:44:47
13.6,10/7/2021 0:44:50
13.2,10/7/2021 0:44:51
15.23,10/7/2021 0:44:57
13.7,10/7/2021 0:45:00
15.46,10/7/2021 0:45:03
13.9,10/7/2021 0:45:05
14.4,10/7/2021 0:45:05
13.4,10/7/2021 0:45:08
15.96,10/7/2021 0:45:10
13.1,10/7/2021 0:45:14
14.74,10/7/2021 0:45:16
13.3,10/7/2021 0:45:19
15.46,10/7/2021 0:45:22
13.5,10/7/2021 0:45:23
13.5,10/7/2021 0:45:28
14.47,10/7/2021 0:45:28
13.8,10/7/2021 0:45:28
14.2,10/7/2021 0:45:32
13.3,10/7/2021 0:45:34
15.48,10/7/2021 0:45:41
13.3,10/7/2021 0:45:42
14,10/7/2021 0:45:48
13.1,10/7/2021 0:45:49
13.5,10/7/2021 0:45:49
15.48,10/7/2021 0:45:51
13.2,10/7/2021 0:45:53
13.8,10/7/2021 0:45:56
14.15,10/7/2021 0:45:57
13.4,10/7/2021 0:46:02
15.56,10/7/2021 0:46:04
13.2,10/7/2021 0:46:10
14.37,10/7/2021 0:46:10
13.2,10/7/2021 0:46:12
14.1,10/7/2021 0:46:12
13.4,10/7/2021 0:46:16
14.46,10/7/2021 0:46:17
11.9,10/7/2021 0:46:17
13.75,10/7/2021 0:46:23
12.9,10/7/2021 0:46:24
13.74,10/7/2021 0:46:29
14.3,10/7/2021 0:46:30
14.1,10/7/2021 0:46:33
13.4,10/7/2021 0:46:34
13.6,10/7/2021 0:46:37
14.2,10/7/2021 0:46:39
14.5,10/7/2021 0:46:43
13.4,10/7/2021 0:46:44
15.25,10/7/2021 0:46:50
13.7,10/7/2021 0:46:53
12.9,10/7/2021 0:46:55
14.61,10/7/2021 0:46:56
13.4,10/7/2021 0:46:58
13.3,10/7/2021 0:47:01
15.94,10/7/2021 0:47:02
13.3,10/7/2021 0:47:07
14.29,10/7/2021 0:47:08
12.7,10/7/2021 0:47:11
13.5,10/7/2021 0:47:12
14.83,10/7/2021 0:47:17
14,10/7/2021 0:47:18
13.7,10/7/2021 0:47:21
14.5,10/7/2021 0:47:23
13.2,10/7/2021 0:47:23
13.7,10/7/2021 0:47:27
14.9,10/7/2021 0:47:29
13.1,10/7/2021 0:47:31
13.7,10/7/2021 0:47:35
15.29,10/7/2021 0:47:36
13.8,10/7/2021 0:47:40
13.7,10/7/2021 0:47:40
13.67,10/7/2021 0:47:41
13.3,10/7/2021 0:47:46
13.27,10/7/2021 0:47:48
13.3,10/7/2021 0:47:49
13.9,10/7/2021 0:47:50
13.2,10/7/2021 0:47:55
14.36,10/7/2021 0:47:56
13.6,10/7/2021 0:48:01
13.6,10/7/2021 0:48:03
13.01,10/7/2021 0:48:03
13.8,10/7/2021 0:48:09
13.4,10/7/2021 0:48:09
15.31,10/7/2021 0:48:10
13.6,10/7/2021 0:48:10
15.35,10/7/2021 0:48:16
13.8,10/7/2021 0:48:17
13.6,10/7/2021 0:48:23
15.45,10/7/2021 0:48:25
13.3,10/7/2021 0:48:30
13.4,10/7/2021 0:48:31
15.5,10/7/2021 0:48:31
14,10/7/2021 0:48:33
13.2,10/7/2021 0:48:37
14.85,10/7/2021 0:48:42
14.2,10/7/2021 0:48:45
13.9,10/7/2021 0:48:47
13.82,10/7/2021 0:48:49
13.2,10/7/2021 0:48:50
13,10/7/2021 0:48:51
15.94,10/7/2021 0:48:55
14,10/7/2021 0:48:59
13.7,10/7/2021 0:48:59
14.27,10/7/2021 0:49:02
13.2,10/7/2021 0:49:05
13.64,10/7/2021 0:49:08
14.8,10/7/2021 0:49:08
13.2,10/7/2021 0:49:09
13.2,10/7/2021 0:49:13
14.83,10/7/2021 0:49:15
14,10/7/2021 0:49:19
14.94,10/7/2021 0:49:21
13.8,10/7/2021 0:49:22
13.4,10/7/2021 0:49:27
14.62,10/7/2021 0:49:28
14.1,10/7/2021 0:49:29
13.5,10/7/2021 0:49:30
13.4,10/7/2021 0:49:33
15.84,10/7/2021 0:49:37
13.7,10/7/2021 0:49:41
15,10/7/2021 0:49:44
13.9,10/7/2021 0:49:45
13.3,10/7/2021 0:49:47
13.5,10/7/2021 0:49:48
15.25,10/7/2021 0:49:51
13.4,10/7/2021 0:49:51
13.9,10/7/2021 0:49:55
15.17,10/7/2021 0:49:57
13.7,10/7/2021 0:50:01
15.57,10/7/2021 0:50:03
12.6,10/7/2021 0:50:09
14.89,10/7/2021 0:50:09
12.9,10/7/2021 0:50:09
12.9,10/7/2021 0:50:09
13.7,10/7/2021 0:50:13
13.5,10/7/2021 0:50:15
14.64,10/7/2021 0:50:16
13.3,10/7/2021 0:50:23
15.08,10/7/2021 0:50:23
13.7,10/7/2021 0:50:29
15.31,10/7/2021 0:50:29
13,10/7/2021 0:50:30
13.2,10/7/2021 0:50:31
13.3,10/7/2021 0:50:34
13.7,10/7/2021 0:50:37
13.9,10/7/2021 0:50:43
14.46,10/7/2021 0:50:43
14.2,10/7/2021 0:50:50
13.4,10/7/2021 0:50:51
15.39,10/7/2021 0:50:53
13.4,10/7/2021 0:50:54
16,10/7/2021 0:50:55
13.5,10/7/2021 0:50:57
14.11,10/7/2021 0:51:00
13.4,10/7/2021 0:51:05
14.95,10/7/2021 0:51:06
14.6,10/7/2021 0:51:09
14.1,10/7/2021 0:51:11
14.92,10/7/2021 0:51:13
15.68,10/7/2021 0:51:19
13.2,10/7/2021 0:51:19
13.5,10/7/2021 0:51:19
13.2,10/7/2021 0:51:20
13.2,10/7/2021 0:51:25
14.17,10/7/2021 0:51:28
14.1,10/7/2021 0:51:28
13.7,10/7/2021 0:51:34
15.31,10/7/2021 0:51:38
13.9,10/7/2021 0:51:39
13.5,10/7/2021 0:51:40
13.7,10/7/2021 0:51:41
15.33,10/7/2021 0:51:45
13.2,10/7/2021 0:51:48
13.6,10/7/2021 0:51:48
15.23,10/7/2021 0:51:51
13.7,10/7/2021 0:51:53
15.47,10/7/2021 0:51:57
13.6,10/7/2021 0:52:02
15.56,10/7/2021 0:52:03
13.9,10/7/2021 0:52:04
13.3,10/7/2021 0:52:05
13.3,10/7/2021 0:52:07
15.54,10/7/2021 0:52:09
13.6,10/7/2021 0:52:12
13.8,10/7/2021 0:52:16
15.23,10/7/2021 0:52:17
13.7,10/7/2021 0:52:21
14.2,10/7/2021 0:52:26
14.01,10/7/2021 0:52:28
13.2,10/7/2021 0:52:29
14.1,10/7/2021 0:52:30
14.1,10/7/2021 0:52:31
14.72,10/7/2021 0:52:34
14.1,10/7/2021 0:52:35
14.66,10/7/2021 0:52:40
13.5,10/7/2021 0:52:44
13.42,10/7/2021 0:52:47
14.9,10/7/2021 0:52:47
13.4,10/7/2021 0:52:50
13.3,10/7/2021 0:52:52
13.6,10/7/2021 0:52:52
13.45,10/7/2021 0:52:53
14.4,10/7/2021 0:52:58
15.48,10/7/2021 0:52:59
13.8,10/7/2021 0:53:04
15.56,10/7/2021 0:53:06
13,10/7/2021 0:53:10
13.4,10/7/2021 0:53:12
13.62,10/7/2021 0:53:13
14,10/7/2021 0:53:14
13.2,10/7/2021 0:53:15
13.4,10/7/2021 0:53:17
15.29,10/7/2021 0:53:19
13.5,10/7/2021 0:53:26
15.47,10/7/2021 0:53:26
13.3,10/7/2021 0:53:32
13.95,10/7/2021 0:53:32
13.2,10/7/2021 0:53:35
13.2,10/7/2021 0:53:36
15.09,10/7/2021 0:53:38
12.4,10/7/2021 0:53:38
13.5,10/7/2021 0:53:40
13.7,10/7/2021 0:53:45
15.59,10/7/2021 0:53:45
15.05,10/7/2021 0:53:51
13.5,10/7/2021 0:53:54
13.5,10/7/2021 0:53:56
14.2,10/7/2021 0:53:56
14.7,10/7/2021 0:53:57
13.5,10/7/2021 0:54:00
13.71,10/7/2021 0:54:03
13.4,10/7/2021 0:54:03
13.8,10/7/2021 0:54:08
14.4,10/7/2021 0:54:10
13.7,10/7/2021 0:54:14
14,10/7/2021 0:54:16
14.1,10/7/2021 0:54:17
13.8,10/7/2021 0:54:21
14,10/7/2021 0:54:22
13.2,10/7/2021 0:54:28
15.58,10/7/2021 0:54:29
13.2,10/7/2021 0:54:29
13.24,10/7/2021 0:54:35
13,10/7/2021 0:54:35
13.6,10/7/2021 0:54:36
15.12,10/7/2021 0:54:41
13.7,10/7/2021 0:54:42
13.7,10/7/2021 0:54:48
13.7,10/7/2021 0:54:50
15.25,10/7/2021 0:54:50
12.8,10/7/2021 0:54:52
12.8,10/7/2021 0:54:53
13.9,10/7/2021 0:54:56
15.63,10/7/2021 0:54:56
15.17,10/7/2021 0:55:03
13.4,10/7/2021 0:55:04
14.97,10/7/2021 0:55:09
13.1,10/7/2021 0:55:10
14.3,10/7/2021 0:55:10
12.4,10/7/2021 0:55:13
15.41,10/7/2021 0:55:16
13.9,10/7/2021 0:55:17
13.4,10/7/2021 0:55:18
14.09,10/7/2021 0:55:22
13.6,10/7/2021 0:55:24
15.23,10/7/2021 0:55:29
13.6,10/7/2021 0:55:32
13.6,10/7/2021 0:55:33
14,10/7/2021 0:55:34
14.58,10/7/2021 0:55:35
13.1,10/7/2021 0:55:38
13.5,10/7/2021 0:55:40
15.42,10/7/2021 0:55:41
13.8,10/7/2021 0:55:46
14.55,10/7/2021 0:55:47
13.3,10/7/2021 0:55:52
14.19,10/7/2021 0:55:53
13.4,10/7/2021 0:55:53
15.42,10/7/2021 0:55:59
13.4,10/7/2021 0:55:59
13.5,10/7/2021 0:56:00
12.9,10/7/2021 0:56:02
13.92,10/7/2021 0:56:06
13.1,10/7/2021 0:56:07
14.97,10/7/2021 0:56:12
13.6,10/7/2021 0:56:14
14.2,10/7/2021 0:56:16
14.76,10/7/2021 0:56:18
13.7,10/7/2021 0:56:18
13.6,10/7/2021 0:56:20
14.52,10/7/2021 0:56:24
13.7,10/7/2021 0:56:28
15.7,10/7/2021 0:56:30
13.8,10/7/2021 0:56:34
15.18,10/7/2021 0:56:35
13.1,10/7/2021 0:56:36
12.9,10/7/2021 0:56:38
13.6,10/7/2021 0:56:38
14.7,10/7/2021 0:56:41
13.7,10/7/2021 0:56:42
14.96,10/7/2021 0:56:47
13.2,10/7/2021 0:56:48
13.3,10/7/2021 0:56:57
14.3,10/7/2021 0:56:58
14.1,10/7/2021 0:56:59
13.1,10/7/2021 0:57:00
13.5,10/7/2021 0:57:02
15.62,10/7/2021 0:57:07
14.1,10/7/2021 0:57:11
14.89,10/7/2021 0:57:14
13.5,10/7/2021 0:57:16
12.4,10/7/2021 0:57:17
15.57,10/7/2021 0:57:20
14.2,10/7/2021 0:57:21
13.4,10/7/2021 0:57:23
13.9,10/7/2021 0:57:25
15.13,10/7/2021 0:57:26
13.7,10/7/2021 0:57:30
15.48,10/7/2021 0:57:32
13.2,10/7/2021 0:57:38
13.6,10/7/2021 0:57:39
15.51,10/7/2021 0:57:39
13.6,10/7/2021 0:57:42
13.4,10/7/2021 0:57:44
13.75,10/7/2021 0:57:45
13.3,10/7/2021 0:57:46
13.5,10/7/2021 0:57:53
14.86,10/7/2021 0:57:54
12.9,10/7/2021 0:57:58
14.1,10/7/2021 0:57:58
14.56,10/7/2021 0:58:00
13.5,10/7/2021 0:58:04
13.4,10/7/2021 0:58:07
15.09,10/7/2021 0:58:09
13.5,10/7/2021 0:58:09
13.7,10/7/2021 0:58:12
15.55,10/7/2021 0:58:15
13.4,10/7/2021 0:58:17
13,10/7/2021 0:58:21
13.08,10/7/2021 0:58:21
13.9,10/7/2021 0:58:26
14.1,10/7/2021 0:58:29
13.5,10/7/2021 0:58:33
15.27,10/7/2021 0:58:34
13.7,10/7/2021 0:58:35
13.3,10/7/2021 0:58:36
13.4,10/7/2021 0:58:40
14.91,10/7/2021 0:58:41
14.44,10/7/2021 0:58:48
13.4,10/7/2021 0:58:49
14.2,10/7/2021 0:58:52
14.78,10/7/2021 0:58:54
14.3,10/7/2021 0:58:55
13.1,10/7/2021 0:58:56
12.5,10/7/2021 0:58:59
14.74,10/7/2021 0:59:00
12.8,10/7/2021 0:59:03
15.04,10/7/2021 0:59:06
13,10/7/2021 0:59:08
14.17,10/7/2021 0:59:12
13.8,10/7/2021 0:59:14
13.8,10/7/2021 0:59:17
15.44,10/7/2021 0:59:19
13.3,10/7/2021 0:59:20
13.4,10/7/2021 0:59:20
13.4,10/7/2021 0:59:22
14.74,10/7/2021 0:59:25
13.8,10/7/2021 0:59:31
15.92,10/7/2021 0:59:31
13.8,10/7/2021 0:59:37
14.1,10/7/2021 0:59:37
13.3,10/7/2021 0:59:38
14,10/7/2021 0:59:39
14.11,10/7/2021 0:59:43
13,10/7/2021 0:59:44
13.1,10/7/2021 0:59:45
13.9,10/7/2021 0:59:51
12.89,10/7/2021 0:59:54
14.6,10/7/2021 0:59:59
12.8,10/7/2021 0:59:59
13.4,10/7/2021 0:59:59
13.21,10/7/2021 1:00:00
13.7,10/7/2021 1:00:05
15.42,10/7/2021 1:00:07
14.2,10/7/2021 1:00:07
13.8,10/7/2021 1:00:13
15.78,10/7/2021 1:00:13
13.1,10/7/2021 1:00:18
13.8,10/7/2021 1:00:19
14.59,10/7/2021 1:00:19
14,10/7/2021 1:00:23
14.56,10/7/2021 1:00:25
13.2,10/7/2021 1:00:27
13.8,10/7/2021 1:00:29
14.72,10/7/2021 1:00:31
13.6,10/7/2021 1:00:33
13.1,10/7/2021 1:00:36
14.23,10/7/2021 1:00:37
13.7,10/7/2021 1:00:42
13.44,10/7/2021 1:00:44
14.3,10/7/2021 1:00:45
13.2,10/7/2021 1:00:47
14.9,10/7/2021 1:00:51
13.8,10/7/2021 1:00:53
13.7,10/7/2021 1:00:55
14.1,10/7/2021 1:00:56
14.46,10/7/2021 1:00:58
13.8,10/7/2021 1:01:01
15.07,10/7/2021 1:01:04
14.3,10/7/2021 1:01:11
13.7,10/7/2021 1:01:11
13.5,10/7/2021 1:01:14
12.5,10/7/2021 1:01:14
14.96,10/7/2021 1:01:17
13.5,10/7/2021 1:01:17
13.7,10/7/2021 1:01:19
14.05,10/7/2021 1:01:27
14.1,10/7/2021 1:01:28
13.5,10/7/2021 1:01:33
15.31,10/7/2021 1:01:33
13.1,10/7/2021 1:01:34
14.2,10/7/2021 1:01:34
14,10/7/2021 1:01:40
13.6,10/7/2021 1:01:42
15.23,10/7/2021 1:01:43
13.6,10/7/2021 1:01:48
15.76,10/7/2021 1:01:49
12.9,10/7/2021 1:01:54
13.6,10/7/2021 1:01:56
15.37,10/7/2021 1:01:56
13.6,10/7/2021 1:01:58
13.9,10/7/2021 1:02:01
15.01,10/7/2021 1:02:02
13.5,10/7/2021 1:02:04
14.11,10/7/2021 1:02:09
13.8,10/7/2021 1:02:10
13.9,10/7/2021 1:02:12
13.9,10/7/2021 1:02:15
13.7,10/7/2021 1:02:16
13.9,10/7/2021 1:02:20
14.21,10/7/2021 1:02:22
13.7,10/7/2021 1:02:24
13.6,10/7/2021 1:02:27
13.89,10/7/2021 1:02:28
13.6,10/7/2021 1:02:30
13.8,10/7/2021 1:02:31
13.6,10/7/2021 1:02:38
15.27,10/7/2021 1:02:39
13.5,10/7/2021 1:02:44
13.64,10/7/2021 1:02:45
13.7,10/7/2021 1:02:46
15.31,10/7/2021 1:02:51
13.2,10/7/2021 1:02:52
12.9,10/7/2021 1:02:53
12.8,10/7/2021 1:02:53
13.8,10/7/2021 1:02:58
15.29,10/7/2021 1:02:58
15.8,10/7/2021 1:03:04
13.3,10/7/2021 1:03:07
13.9,10/7/2021 1:03:10
15.53,10/7/2021 1:03:11
14,10/7/2021 1:03:12
13.2,10/7/2021 1:03:16
15.48,10/7/2021 1:03:17
13.7,10/7/2021 1:03:18
13.7,10/7/2021 1:03:21
13.6,10/7/2021 1:03:26
15.56,10/7/2021 1:03:26
13,10/7/2021 1:03:31
14.19,10/7/2021 1:03:32
14.2,10/7/2021 1:03:35
13.4,10/7/2021 1:03:38
15.4,10/7/2021 1:03:38
13.1,10/7/2021 1:03:39
13.3,10/7/2021 1:03:40
14.92,10/7/2021 1:03:45
14,10/7/2021 1:03:49
14.3,10/7/2021 1:03:51
13.6,10/7/2021 1:03:52
13.7,10/7/2021 1:03:54
14.58,10/7/2021 1:03:57
12.7,10/7/2021 1:03:58
13.7,10/7/2021 1:04:03
13.1,10/7/2021 1:04:03
14.37,10/7/2021 1:04:04
13.8,10/7/2021 1:04:09
13.64,10/7/2021 1:04:10
14.4,10/7/2021 1:04:15
13.48,10/7/2021 1:04:16
14.1,10/7/2021 1:04:16
13.9,10/7/2021 1:04:17
14.55,10/7/2021 1:04:22
13.1,10/7/2021 1:04:24
13.2,10/7/2021 1:04:27
13,10/7/2021 1:04:31
15.44,10/7/2021 1:04:31
12.6,10/7/2021 1:04:36
14.2,10/7/2021 1:04:37
14.44,10/7/2021 1:04:38
13.3,10/7/2021 1:04:40
13.1,10/7/2021 1:04:45
14.61,10/7/2021 1:04:47
13.4,10/7/2021 1:04:49
13.6,10/7/2021 1:04:52
15.94,10/7/2021 1:04:54
13,10/7/2021 1:04:55
13.3,10/7/2021 1:04:59
15.33,10/7/2021 1:05:00
13.3,10/7/2021 1:05:02
13.6,10/7/2021 1:05:05
13.54,10/7/2021 1:05:06
14.26,10/7/2021 1:05:12
13.1,10/7/2021 1:05:12
13.5,10/7/2021 1:05:13
12.7,10/7/2021 1:05:13
13.3,10/7/2021 1:05:19
14.02,10/7/2021 1:05:24
13.4,10/7/2021 1:05:27
14,10/7/2021 1:05:28
14.13,10/7/2021 1:05:32
13.6,10/7/2021 1:05:33
13.2,10/7/2021 1:05:36
13.5,10/7/2021 1:05:37
13.2,10/7/2021 1:05:41
14.23,10/7/2021 1:05:41
13.4,10/7/2021 1:05:47
13.83,10/7/2021 1:05:47
13.8,10/7/2021 1:05:48
13.8,10/7/2021 1:05:55
13.3,10/7/2021 1:05:58
13.3,10/7/2021 1:05:59
14,10/7/2021 1:06:01
13.3,10/7/2021 1:06:09
13.3,10/7/2021 1:06:09
13.3,10/7/2021 1:06:15
13.3,10/7/2021 1:06:17
13.1,10/7/2021 1:06:23
14.2,10/7/2021 1:06:24
13.4,10/7/2021 1:06:30
12.8,10/7/2021 1:06:30
14.7,10/7/2021 1:06:36
13.5,10/7/2021 1:06:38
13.8,10/7/2021 1:06:43
13.7,10/7/2021 1:06:46
13.3,10/7/2021 1:06:51
13.5,10/7/2021 1:06:52
13.9,10/7/2021 1:06:55
13.1,10/7/2021 1:06:57
13.6,10/7/2021 1:07:06
13.5,10/7/2021 1:07:10
14,10/7/2021 1:07:12
13.7,10/7/2021 1:07:13
14.2,10/7/2021 1:07:14
13.2,10/7/2021 1:07:20
13.8,10/7/2021 1:07:26
12.9,10/7/2021 1:07:33
13.1,10/7/2021 1:07:34
13.7,10/7/2021 1:07:34
13.8,10/7/2021 1:07:37
14.02,10/7/2021 1:07:40
15.6,10/7/2021 1:07:46
13.6,10/7/2021 1:07:47
14.46,10/7/2021 1:07:52
13.3,10/7/2021 1:07:53
13.6,10/7/2021 1:07:53
14,10/7/2021 1:07:55
14.86,10/7/2021 1:07:58
13.1,10/7/2021 1:07:59
13.5,10/7/2021 1:08:04
15.62,10/7/2021 1:08:05
13.9,10/7/2021 1:08:07
15.15,10/7/2021 1:08:12
13.7,10/7/2021 1:08:12
13.7,10/7/2021 1:08:13
14.3,10/7/2021 1:08:15
15.02,10/7/2021 1:08:18
14,10/7/2021 1:08:21
13.08,10/7/2021 1:08:24
13.7,10/7/2021 1:08:27
13.5,10/7/2021 1:08:30
15.31,10/7/2021 1:08:31
13.7,10/7/2021 1:08:32
13.3,10/7/2021 1:08:35
12.95,10/7/2021 1:08:37
14.3,10/7/2021 1:08:37
13.5,10/7/2021 1:08:41
14.48,10/7/2021 1:08:43
15.7,10/7/2021 1:08:49
13.3,10/7/2021 1:08:50
12.9,10/7/2021 1:08:50
14.4,10/7/2021 1:08:55
13.6,10/7/2021 1:08:55
14.9,10/7/2021 1:08:56
13.2,10/7/2021 1:08:58
14.34,10/7/2021 1:09:03
13.7,10/7/2021 1:09:04
14.6,10/7/2021 1:09:09
12.9,10/7/2021 1:09:09
14.41,10/7/2021 1:09:10
14.4,10/7/2021 1:09:17
14.1,10/7/2021 1:09:18
13.4,10/7/2021 1:09:18
13.8,10/7/2021 1:09:23
14.42,10/7/2021 1:09:23
13.7,10/7/2021 1:09:23
15.29,10/7/2021 1:09:29
13,10/7/2021 1:09:32
15.46,10/7/2021 1:09:35
13.6,10/7/2021 1:09:36
14,10/7/2021 1:09:38
14.2,10/7/2021 1:09:41
15.53,10/7/2021 1:09:42
13.3,10/7/2021 1:09:45
12.8,10/7/2021 1:09:46
13.5,10/7/2021 1:09:52
15.6,10/7/2021 1:09:52
14.44,10/7/2021 1:09:59
12.8,10/7/2021 1:10:01
14.5,10/7/2021 1:10:04
15.67,10/7/2021 1:10:05
13.4,10/7/2021 1:10:05
13.6,10/7/2021 1:10:10
14,10/7/2021 1:10:10
14.68,10/7/2021 1:10:12
13.6,10/7/2021 1:10:18
13.5,10/7/2021 1:10:19
15.48,10/7/2021 1:10:21
13.7,10/7/2021 1:10:24
15.98,10/7/2021 1:10:27
13.2,10/7/2021 1:10:31
13.4,10/7/2021 1:10:32
14,10/7/2021 1:10:32
15.18,10/7/2021 1:10:34
13.7,10/7/2021 1:10:38
13.3,10/7/2021 1:10:38
14.19,10/7/2021 1:10:43
13.6,10/7/2021 1:10:46
15.58,10/7/2021 1:10:50
14,10/7/2021 1:10:52
13.3,10/7/2021 1:10:55
13.1,10/7/2021 1:10:58
14,10/7/2021 1:10:59
13.5,10/7/2021 1:11:00
14,10/7/2021 1:11:06
13.7,10/7/2021 1:11:14
14.1,10/7/2021 1:11:18
13.9,10/7/2021 1:11:18
13.3,10/7/2021 1:11:20
14.3,10/7/2021 1:11:25
13.7,10/7/2021 1:11:28
13.5,10/7/2021 1:11:28
13.1,10/7/2021 1:11:34
14.82,10/7/2021 1:11:35
13.9,10/7/2021 1:11:38
15.58,10/7/2021 1:11:41
13.5,10/7/2021 1:11:42
14.4,10/7/2021 1:11:42
14.38,10/7/2021 1:11:47
13.5,10/7/2021 1:11:48
14.1,10/7/2021 1:11:51
15.45,10/7/2021 1:11:53
13.6,10/7/2021 1:11:57
14.2,10/7/2021 1:11:59
13.9,10/7/2021 1:12:02
13.2,10/7/2021 1:12:05
14,10/7/2021 1:12:11
13.5,10/7/2021 1:12:11
13.9,10/7/2021 1:12:12
13.6,10/7/2021 1:12:16
14.41,10/7/2021 1:12:18
13,10/7/2021 1:12:18
14.62,10/7/2021 1:12:24
15.17,10/7/2021 1:12:24
13.3,10/7/2021 1:12:25
13.3,10/7/2021 1:12:30
13.7,10/7/2021 1:12:30
14.8,10/7/2021 1:12:34
13.3,10/7/2021 1:12:36
13.6,10/7/2021 1:12:39
15.63,10/7/2021 1:12:39
13.9,10/7/2021 1:12:44
14.13,10/7/2021 1:12:46
15.54,10/7/2021 1:12:52
14,10/7/2021 1:12:53
12.9,10/7/2021 1:12:54
14.2,10/7/2021 1:12:54
14.2,10/7/2021 1:12:57
13.6,10/7/2021 1:12:59
15.37,10/7/2021 1:12:59
13.4,10/7/2021 1:13:07
13.91,10/7/2021 1:13:08
14.5,10/7/2021 1:13:13
15.49,10/7/2021 1:13:14
14.1,10/7/2021 1:13:15
12.6,10/7/2021 1:13:18
13.1,10/7/2021 1:13:19
14.2,10/7/2021 1:13:21
15.23,10/7/2021 1:13:25
13.5,10/7/2021 1:13:27
14.58,10/7/2021 1:13:32
14.3,10/7/2021 1:13:35
14,10/7/2021 1:13:38
14.53,10/7/2021 1:13:39
14,10/7/2021 1:13:40
13.1,10/7/2021 1:13:41
13.3,10/7/2021 1:13:42
15.44,10/7/2021 1:13:45
13.8,10/7/2021 1:13:49
15.39,10/7/2021 1:13:51
13.5,10/7/2021 1:13:55
13.7,10/7/2021 1:13:59
14.88,10/7/2021 1:14:00
14,10/7/2021 1:14:00
13.5,10/7/2021 1:14:03
13.1,10/7/2021 1:14:05
15.29,10/7/2021 1:14:07
13.5,10/7/2021 1:14:09
15.23,10/7/2021 1:14:14
14.7,10/7/2021 1:14:17
15.08,10/7/2021 1:14:20
12.8,10/7/2021 1:14:21
13.6,10/7/2021 1:14:21
13.8,10/7/2021 1:14:23
15.05,10/7/2021 1:14:26
13.4,10/7/2021 1:14:29
13.4,10/7/2021 1:14:31
15.29,10/7/2021 1:14:33
13.7,10/7/2021 1:14:37
14.88,10/7/2021 1:14:40
13,10/7/2021 1:14:41
14.3,10/7/2021 1:14:44
13.4,10/7/2021 1:14:46
14.6,10/7/2021 1:14:46
13.4,10/7/2021 1:14:51
14.87,10/7/2021 1:14:52
13.3,10/7/2021 1:14:52
14.19,10/7/2021 1:14:58
12.8,10/7/2021 1:14:59
13.8,10/7/2021 1:15:00
14,10/7/2021 1:15:05
15.44,10/7/2021 1:15:07
14,10/7/2021 1:15:12
14.9,10/7/2021 1:15:13
13.9,10/7/2021 1:15:14
14,10/7/2021 1:15:16
15.37,10/7/2021 1:15:19
13.5,10/7/2021 1:15:19
13.4,10/7/2021 1:15:20
14.58,10/7/2021 1:15:26
13.1,10/7/2021 1:15:28
15.33,10/7/2021 1:15:33
13.5,10/7/2021 1:15:34
13.7,10/7/2021 1:15:35
13.4,10/7/2021 1:15:39
15.74,10/7/2021 1:15:40
14.5,10/7/2021 1:15:40
13.5,10/7/2021 1:15:42
15.42,10/7/2021 1:15:46
13.6,10/7/2021 1:15:48
15.37,10/7/2021 1:15:52
13.9,10/7/2021 1:15:56
14,10/7/2021 1:15:57
15.58,10/7/2021 1:15:59
13.3,10/7/2021 1:16:01
13.5,10/7/2021 1:16:02
13.2,10/7/2021 1:16:02
13.79,10/7/2021 1:16:09
13.3,10/7/2021 1:16:10
14,10/7/2021 1:16:16
15.14,10/7/2021 1:16:18
13.4,10/7/2021 1:16:18
13.8,10/7/2021 1:16:19
13.5,10/7/2021 1:16:24
14.66,10/7/2021 1:16:25
